Mã PKKH,Mã khách hàng,Date,Month,customer status,left yet
B3,CUZ01091,2022-04-30,04,new customer,left
A1,CUZ01092,2022-04-30,04,new customer,still staying
A1,CUZ01092,2022-06-26,06,old customer from THIS year,still staying
A1,CUZ01092,2022-07-05,07,old customer from THIS year,still staying
A1,CUZ01092,2022-08-04,08,old customer from THIS year,still staying
A1,CUZ01092,2022-09-09,09,old customer from THIS year,still staying
A1,CUZ01092,2022-10-30,10,old customer from THIS year,still staying
A1,CUZ01092,2022-11-17,11,old customer from THIS year,still staying
A1,CUZ01092,2022-12-02,12,old customer from THIS year,still staying
A1,CUZ01093,2022-04-30,04,new customer,left
C1,CUZ01094,2022-04-30,04,new customer,left
C1,CUZ01095,2022-04-30,04,new customer,left
A1,CUZ01096,2022-04-30,04,new customer,left
A1,CUZ01097,2022-04-30,04,new customer,left
A1,CUZ01098,2022-04-30,04,new customer,still staying
A1,CUZ01098,2022-05-03,05,old customer from THIS year,left
C1,CUZ01099,2022-05-01,05,new customer,still staying
C1,CUZ01099,2022-12-11,12,old customer from THIS year,still staying
C2,CUZ01100,2022-05-01,05,new customer,left
A3,CUZ01101,2022-05-01,05,new customer,left
A3,CUZ01102,2022-05-01,05,new customer,left
B1,CUZ01103,2022-05-01,05,new customer,still staying
B1,CUZ01103,2022-08-17,08,old customer from THIS year,still staying
B1,CUZ01103,2022-10-29,10,old customer from THIS year,still staying
A1,CUZ01104,2022-05-01,05,new customer,still staying
A1,CUZ01104,2022-06-13,06,old customer from THIS year,still staying
A1,CUZ01104,2022-07-07,07,old customer from THIS year,still staying
A1,CUZ01104,2022-08-10,08,old customer from THIS year,left
B3,CUZ01105,2022-05-01,05,new customer,left
A3,CUZ01106,2022-05-01,05,new customer,left
B2,CUZ01107,2022-05-01,05,new customer,left
A1,CUZ01108,2022-05-02,05,new customer,left
A3,CUZ01109,2022-05-02,05,new customer,still staying
A3,CUZ01109,2022-07-21,07,old customer from THIS year,still staying
A3,CUZ01109,2022-08-07,08,old customer from THIS year,still staying
A3,CUZ01109,2022-12-03,12,old customer from THIS year,still staying
A1,CUZ01110,2022-05-02,05,new customer,still staying
A1,CUZ01110,2022-06-09,06,old customer from THIS year,still staying
A1,CUZ01110,2022-07-30,07,old customer from THIS year,still staying
A1,CUZ01110,2022-08-30,08,old customer from THIS year,still staying
A1,CUZ01110,2022-09-01,09,old customer from THIS year,still staying
A1,CUZ01110,2022-10-28,10,old customer from THIS year,still staying
A1,CUZ01110,2022-12-26,12,old customer from THIS year,still staying
B3,CUZ01111,2022-05-02,05,new customer,left
C1,CUZ01112,2022-05-02,05,new customer,left
A3,CUZ01113,2022-05-02,05,new customer,left
A1,CUZ01114,2022-05-02,05,new customer,still staying
A1,CUZ01114,2022-07-07,07,old customer from THIS year,left
B1,CUZ01115,2022-05-02,05,new customer,left
B1,CUZ01116,2022-05-02,05,new customer,left
A1,CUZ01117,2022-05-02,05,new customer,left
A2,CUZ01118,2022-05-03,05,new customer,left
C1,CUZ01119,2022-05-03,05,new customer,left
A1,CUZ01120,2022-05-03,05,new customer,still staying
A1,CUZ01120,2022-07-27,07,old customer from THIS year,still staying
A1,CUZ01120,2022-08-02,08,old customer from THIS year,still staying
A1,CUZ01120,2022-10-17,10,old customer from THIS year,still staying
A1,CUZ01120,2022-11-13,11,old customer from THIS year,still staying
A1,CUZ01120,2022-12-16,12,old customer from THIS year,still staying
B1,CUZ01121,2022-05-03,05,new customer,left
C1,CUZ01122,2022-05-03,05,new customer,left
A3,CUZ01123,2022-05-03,05,new customer,left
B2,CUZ01124,2022-05-03,05,new customer,left
C1,CUZ01125,2022-05-03,05,new customer,left
A3,CUZ01126,2022-05-03,05,new customer,left
A2,CUZ01127,2022-05-03,05,new customer,left
B2,CUZ01128,2022-05-03,05,new customer,left
C1,CUZ01129,2022-05-04,05,new customer,left
C2,CUZ01130,2022-05-04,05,new customer,left
A1,CUZ01131,2022-05-04,05,new customer,left
B1,CUZ01132,2022-05-04,05,new customer,left
A3,CUZ01133,2022-05-04,05,new customer,left
C1,CUZ01134,2022-05-04,05,new customer,still staying
C1,CUZ01134,2022-07-04,07,old customer from THIS year,still staying
C1,CUZ01134,2022-08-03,08,old customer from THIS year,left
B2,CUZ01135,2022-05-04,05,new customer,left
A1,CUZ01136,2022-05-04,05,new customer,left
C1,CUZ01137,2022-05-04,05,new customer,left
B2,CUZ01138,2022-05-04,05,new customer,left
A1,CUZ01139,2022-05-04,05,new customer,left
A2,CUZ01140,2022-05-04,05,new customer,left
A1,CUZ01141,2022-05-04,05,new customer,left
B2,CUZ01142,2022-05-04,05,new customer,still staying
B2,CUZ01142,2022-10-30,10,old customer from THIS year,still staying
B3,CUZ01143,2022-05-04,05,new customer,left
C2,CUZ01144,2022-05-05,05,new customer,left
B2,CUZ01145,2022-05-05,05,new customer,left
A1,CUZ01146,2022-05-05,05,new customer,still staying
A1,CUZ01146,2022-06-19,06,old customer from THIS year,still staying
A1,CUZ01146,2022-08-01,08,old customer from THIS year,left
B3,CUZ01147,2022-05-05,05,new customer,left
A3,CUZ01148,2022-05-05,05,new customer,left
A1,CUZ01149,2022-05-05,05,new customer,still staying
A1,CUZ01149,2022-06-15,06,old customer from THIS year,still staying
A1,CUZ01149,2022-07-28,07,old customer from THIS year,left
A2,CUZ01150,2022-05-05,05,new customer,left
A2,CUZ01151,2022-05-05,05,new customer,left
A2,CUZ01152,2022-05-05,05,new customer,left
B3,CUZ01153,2022-05-05,05,new customer,left
A1,CUZ01154,2022-05-05,05,new customer,still staying
A1,CUZ01154,2022-07-10,07,old customer from THIS year,still staying
A1,CUZ01154,2022-09-24,09,old customer from THIS year,still staying
A1,CUZ01154,2022-12-01,12,old customer from THIS year,still staying
A1,CUZ01155,2022-05-06,05,new customer,left
C1,CUZ01156,2022-05-06,05,new customer,left
B1,CUZ01157,2022-05-06,05,new customer,still staying
B1,CUZ01157,2022-07-17,07,old customer from THIS year,left
A2,CUZ01158,2022-05-06,05,new customer,left
C1,CUZ01159,2022-05-06,05,new customer,left
B2,CUZ01160,2022-05-06,05,new customer,left
B2,CUZ01161,2022-05-06,05,new customer,left
A2,CUZ01162,2022-05-06,05,new customer,left
A3,CUZ01163,2022-05-06,05,new customer,left
A2,CUZ01164,2022-05-06,05,new customer,left
B3,CUZ01165,2022-05-06,05,new customer,left
B3,CUZ01166,2022-05-06,05,new customer,left
A1,CUZ01167,2022-05-07,05,new customer,left
B2,CUZ01168,2022-05-07,05,new customer,left
B1,CUZ01169,2022-05-07,05,new customer,left
A3,CUZ01170,2022-05-07,05,new customer,left
B1,CUZ01171,2022-05-07,05,new customer,left
B1,CUZ01172,2022-05-07,05,new customer,left
B1,CUZ01173,2022-05-07,05,new customer,still staying
B1,CUZ01173,2022-06-05,06,old customer from THIS year,still staying
B1,CUZ01173,2022-09-20,09,old customer from THIS year,still staying
B1,CUZ01173,2022-11-02,11,old customer from THIS year,still staying
A1,CUZ01174,2022-05-07,05,new customer,still staying
A1,CUZ01174,2022-06-22,06,old customer from THIS year,still staying
A1,CUZ01174,2022-08-09,08,old customer from THIS year,left
A1,CUZ01175,2022-05-07,05,new customer,left
B1,CUZ01176,2022-05-07,05,new customer,left
A3,CUZ01177,2022-05-07,05,new customer,left
A3,CUZ01178,2022-05-08,05,new customer,left
A2,CUZ01179,2022-05-08,05,new customer,left
C1,CUZ01180,2022-05-08,05,new customer,left
A1,CUZ01181,2022-05-08,05,new customer,still staying
A1,CUZ01181,2022-06-20,06,old customer from THIS year,still staying
A1,CUZ01181,2022-08-26,08,old customer from THIS year,left
A1,CUZ01182,2022-05-08,05,new customer,still staying
A1,CUZ01182,2022-06-17,06,old customer from THIS year,still staying
A1,CUZ01182,2022-08-15,08,old customer from THIS year,still staying
A1,CUZ01182,2022-10-19,10,old customer from THIS year,still staying
A1,CUZ01182,2022-11-29,11,old customer from THIS year,still staying
A1,CUZ01182,2022-12-13,12,old customer from THIS year,still staying
A3,CUZ01183,2022-05-08,05,new customer,left
A1,CUZ01184,2022-05-08,05,new customer,still staying
A1,CUZ01184,2022-06-22,06,old customer from THIS year,still staying
A1,CUZ01184,2022-08-25,08,old customer from THIS year,still staying
A1,CUZ01184,2022-09-06,09,old customer from THIS year,still staying
A1,CUZ01184,2022-11-24,11,old customer from THIS year,still staying
A2,CUZ01185,2022-05-08,05,new customer,left
A1,CUZ01186,2022-05-08,05,new customer,still staying
A1,CUZ01186,2022-08-29,08,old customer from THIS year,still staying
A1,CUZ01186,2022-09-19,09,old customer from THIS year,still staying
A1,CUZ01186,2022-11-01,11,old customer from THIS year,still staying
A2,CUZ01187,2022-05-08,05,new customer,left
A3,CUZ01188,2022-05-08,05,new customer,left
A2,CUZ01189,2022-05-08,05,new customer,still staying
A2,CUZ01189,2022-07-11,07,old customer from THIS year,left
C1,CUZ01190,2022-05-09,05,new customer,left
A2,CUZ01191,2022-05-09,05,new customer,still staying
A2,CUZ01191,2022-06-02,06,old customer from THIS year,left
A1,CUZ01192,2022-05-09,05,new customer,still staying
A1,CUZ01192,2022-07-30,07,old customer from THIS year,still staying
A1,CUZ01192,2022-08-17,08,old customer from THIS year,still staying
A1,CUZ01192,2022-09-13,09,old customer from THIS year,still staying
A1,CUZ01192,2022-11-07,11,old customer from THIS year,still staying
A1,CUZ01192,2022-12-07,12,old customer from THIS year,still staying
A1,CUZ01193,2022-05-09,05,new customer,still staying
A1,CUZ01193,2022-10-22,10,old customer from THIS year,still staying
A1,CUZ01193,2022-11-23,11,old customer from THIS year,still staying
A1,CUZ01194,2022-05-09,05,new customer,left
A1,CUZ01195,2022-05-09,05,new customer,left
A2,CUZ01196,2022-05-09,05,new customer,left
A1,CUZ01197,2022-05-09,05,new customer,still staying
A1,CUZ01197,2022-06-16,06,old customer from THIS year,still staying
A1,CUZ01197,2022-08-07,08,old customer from THIS year,still staying
A1,CUZ01197,2022-09-15,09,old customer from THIS year,still staying
A1,CUZ01198,2022-05-09,05,new customer,still staying
A1,CUZ01198,2022-07-11,07,old customer from THIS year,still staying
A1,CUZ01198,2022-08-18,08,old customer from THIS year,still staying
A1,CUZ01198,2022-09-15,09,old customer from THIS year,still staying
A1,CUZ01198,2022-10-04,10,old customer from THIS year,still staying
A1,CUZ01198,2022-11-07,11,old customer from THIS year,still staying
C1,CUZ01199,2022-05-09,05,new customer,left
B1,CUZ01200,2022-05-09,05,new customer,left
B2,CUZ01201,2022-05-09,05,new customer,left
B3,CUZ01202,2022-05-10,05,new customer,still staying
B3,CUZ01202,2022-07-16,07,old customer from THIS year,left
A3,CUZ01203,2022-05-10,05,new customer,left
A3,CUZ01204,2022-05-10,05,new customer,left
A3,CUZ01205,2022-05-10,05,new customer,still staying
A3,CUZ01205,2022-07-05,07,old customer from THIS year,left
B3,CUZ01206,2022-05-10,05,new customer,left
C2,CUZ01207,2022-05-10,05,new customer,left
A1,CUZ01208,2022-05-10,05,new customer,left
A1,CUZ01209,2022-05-10,05,new customer,still staying
A1,CUZ01209,2022-07-31,07,old customer from THIS year,still staying
A1,CUZ01209,2022-08-14,08,old customer from THIS year,still staying
A1,CUZ01209,2022-09-03,09,old customer from THIS year,left
B1,CUZ01210,2022-05-10,05,new customer,left
A1,CUZ01211,2022-05-10,05,new customer,left
A3,CUZ01212,2022-05-10,05,new customer,left
B1,CUZ01213,2022-05-10,05,new customer,left
B1,CUZ01214,2022-05-10,05,new customer,left
C2,CUZ01215,2022-05-11,05,new customer,left
A1,CUZ01216,2022-05-11,05,new customer,left
A1,CUZ01217,2022-05-11,05,new customer,left
A1,CUZ01218,2022-05-11,05,new customer,left
A2,CUZ01219,2022-05-11,05,new customer,left
B2,CUZ01220,2022-05-11,05,new customer,left
A3,CUZ01221,2022-05-11,05,new customer,left
C1,CUZ01222,2022-05-11,05,new customer,left
A2,CUZ01223,2022-05-11,05,new customer,left
A3,CUZ01224,2022-05-11,05,new customer,still staying
A3,CUZ01224,2022-06-16,06,old customer from THIS year,left
A2,CUZ01225,2022-05-11,05,new customer,left
B2,CUZ01226,2022-05-11,05,new customer,still staying
B2,CUZ01226,2022-09-28,09,old customer from THIS year,still staying
B1,CUZ01227,2022-05-11,05,new customer,left
A2,CUZ01228,2022-05-12,05,new customer,left
A3,CUZ01229,2022-05-12,05,new customer,left
B3,CUZ01230,2022-05-12,05,new customer,left
A1,CUZ01231,2022-05-12,05,new customer,still staying
A1,CUZ01231,2022-08-05,08,old customer from THIS year,still staying
A1,CUZ01231,2022-11-09,11,old customer from THIS year,still staying
A1,CUZ01232,2022-05-12,05,new customer,still staying
A1,CUZ01232,2022-06-06,06,old customer from THIS year,left
A2,CUZ01233,2022-05-12,05,new customer,left
B1,CUZ01234,2022-05-12,05,new customer,left
B1,CUZ01235,2022-05-12,05,new customer,left
B3,CUZ01236,2022-05-12,05,new customer,left
B2,CUZ01237,2022-05-12,05,new customer,left
B2,CUZ01238,2022-05-12,05,new customer,left
A1,CUZ01239,2022-05-12,05,new customer,still staying
A1,CUZ01239,2022-06-01,06,old customer from THIS year,still staying
A1,CUZ01239,2022-07-14,07,old customer from THIS year,still staying
A1,CUZ01239,2022-08-26,08,old customer from THIS year,still staying
A1,CUZ01239,2022-09-04,09,old customer from THIS year,still staying
A1,CUZ01239,2022-11-08,11,old customer from THIS year,still staying
B2,CUZ01240,2022-05-13,05,new customer,left
B2,CUZ01241,2022-05-13,05,new customer,left
A3,CUZ01242,2022-05-13,05,new customer,left
B1,CUZ01243,2022-05-13,05,new customer,left
A3,CUZ01244,2022-05-13,05,new customer,left
A1,CUZ01245,2022-05-13,05,new customer,still staying
A1,CUZ01245,2022-09-17,09,old customer from THIS year,still staying
A1,CUZ01245,2022-10-16,10,old customer from THIS year,still staying
A2,CUZ01246,2022-05-13,05,new customer,still staying
A2,CUZ01246,2022-06-19,06,old customer from THIS year,still staying
A2,CUZ01246,2022-07-30,07,old customer from THIS year,still staying
A2,CUZ01246,2022-10-11,10,old customer from THIS year,still staying
C1,CUZ01247,2022-05-13,05,new customer,left
C1,CUZ01248,2022-05-13,05,new customer,left
B3,CUZ01249,2022-05-13,05,new customer,left
A1,CUZ01250,2022-05-13,05,new customer,still staying
A1,CUZ01250,2022-06-28,06,old customer from THIS year,still staying
A1,CUZ01250,2022-07-10,07,old customer from THIS year,still staying
A1,CUZ01250,2022-09-03,09,old customer from THIS year,still staying
A1,CUZ01250,2022-10-24,10,old customer from THIS year,still staying
A1,CUZ01250,2022-11-22,11,old customer from THIS year,still staying
A1,CUZ01250,2022-12-15,12,old customer from THIS year,still staying
A1,CUZ01251,2022-05-14,05,new customer,left
C1,CUZ01252,2022-05-14,05,new customer,left
A1,CUZ01253,2022-05-14,05,new customer,still staying
A1,CUZ01253,2022-08-11,08,old customer from THIS year,still staying
A1,CUZ01253,2022-11-28,11,old customer from THIS year,still staying
B1,CUZ01254,2022-05-14,05,new customer,left
A2,CUZ01255,2022-05-14,05,new customer,left
B2,CUZ01256,2022-05-14,05,new customer,left
B3,CUZ01257,2022-05-14,05,new customer,left
A2,CUZ01258,2022-05-14,05,new customer,left
B2,CUZ01259,2022-05-14,05,new customer,left
B3,CUZ01260,2022-05-14,05,new customer,left
B2,CUZ01261,2022-05-14,05,new customer,left
B2,CUZ01262,2022-05-14,05,new customer,left
A3,CUZ01263,2022-05-14,05,new customer,left
A1,CUZ01264,2022-05-14,05,new customer,still staying
A1,CUZ01264,2022-09-21,09,old customer from THIS year,still staying
C1,CUZ01265,2022-05-14,05,new customer,still staying
C1,CUZ01265,2022-08-17,08,old customer from THIS year,left
C1,CUZ01266,2022-05-15,05,new customer,left
B2,CUZ01267,2022-05-15,05,new customer,left
B1,CUZ01268,2022-05-15,05,new customer,left
A1,CUZ01269,2022-05-15,05,new customer,left
B3,CUZ01270,2022-05-15,05,new customer,left
C1,CUZ01271,2022-05-15,05,new customer,left
A1,CUZ01272,2022-05-15,05,new customer,left
A2,CUZ01273,2022-05-16,05,new customer,left
B1,CUZ01274,2022-05-16,05,new customer,left
A2,CUZ01275,2022-05-16,05,new customer,left
A2,CUZ01276,2022-05-16,05,new customer,left
B2,CUZ01277,2022-05-16,05,new customer,left
A3,CUZ01278,2022-05-16,05,new customer,left
A3,CUZ01279,2022-05-16,05,new customer,still staying
A3,CUZ01279,2022-07-29,07,old customer from THIS year,still staying
A3,CUZ01279,2022-08-15,08,old customer from THIS year,still staying
A2,CUZ01280,2022-05-16,05,new customer,left
A2,CUZ01281,2022-05-16,05,new customer,still staying
A2,CUZ01281,2022-08-15,08,old customer from THIS year,still staying
B3,CUZ01282,2022-05-16,05,new customer,left
A3,CUZ01283,2022-05-16,05,new customer,left
C1,CUZ01284,2022-05-17,05,new customer,left
A1,CUZ01285,2022-05-17,05,new customer,still staying
A1,CUZ01285,2022-06-25,06,old customer from THIS year,still staying
A1,CUZ01285,2022-07-10,07,old customer from THIS year,left
A3,CUZ01286,2022-05-17,05,new customer,left
A3,CUZ01287,2022-05-17,05,new customer,still staying
A3,CUZ01287,2022-07-17,07,old customer from THIS year,left
A2,CUZ01288,2022-05-17,05,new customer,left
B1,CUZ01289,2022-05-17,05,new customer,left
A1,CUZ01290,2022-05-17,05,new customer,still staying
A1,CUZ01290,2022-07-20,07,old customer from THIS year,still staying
A1,CUZ01290,2022-08-12,08,old customer from THIS year,still staying
A1,CUZ01290,2022-11-05,11,old customer from THIS year,still staying
A1,CUZ01290,2022-12-15,12,old customer from THIS year,still staying
A1,CUZ01291,2022-05-17,05,new customer,left
B2,CUZ01292,2022-05-17,05,new customer,still staying
B2,CUZ01292,2022-07-15,07,old customer from THIS year,left
B2,CUZ01293,2022-05-17,05,new customer,left
B2,CUZ01294,2022-05-17,05,new customer,left
A3,CUZ01295,2022-05-18,05,new customer,left
C1,CUZ01296,2022-05-18,05,new customer,left
A2,CUZ01297,2022-05-18,05,new customer,still staying
A2,CUZ01297,2022-10-09,10,old customer from THIS year,still staying
A1,CUZ01298,2022-05-18,05,new customer,still staying
A1,CUZ01298,2022-11-12,11,old customer from THIS year,still staying
A2,CUZ01299,2022-05-18,05,new customer,left
A2,CUZ01300,2022-05-18,05,new customer,still staying
A2,CUZ01300,2022-12-21,12,old customer from THIS year,still staying
A2,CUZ01301,2022-05-18,05,new customer,still staying
A2,CUZ01301,2022-09-13,09,old customer from THIS year,still staying
A2,CUZ01301,2022-10-01,10,old customer from THIS year,still staying
A2,CUZ01302,2022-05-18,05,new customer,left
B1,CUZ01303,2022-05-18,05,new customer,left
A1,CUZ01304,2022-05-18,05,new customer,left
A3,CUZ01305,2022-05-18,05,new customer,left
A3,CUZ01306,2022-05-18,05,new customer,left
